can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_id,team_name,position_name
True,True,,,215136,0,0,0,0,0,2,2.6,,0,Neco,0.0,508,False,,,50,215136.jpg,3.1,False,Williams,1.6,a,16,17,109,0,0,0,0,0.0,21.8,N.Williams,,,2588,1,3,10,31,0,0,0,7,0,0,8,435,628.4,305.3,244.0,118.0,0,28,2.29,1.54,3.83,38.50,73,25,121,23,121,17,109,25,,,,0.08,0.0,0.05,0.13,1.34,1.08,255,40,370,170,124,33,148,49,0.97,0.35,16,Nott'm Forest,Defender
True,True,,,451432,0,0,0,0,0,2,1.9,,0,David,0.0,509,False,,,45,451432.jpg,0.0,False,Mota Veiga Teixeira do Carmo,0.2,a,16,17,0,0,0,0,0,0.0,0.0,David Carmo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,514,208,510,207,490,207,514,208,,,,0.0,0.0,0.0,0.0,0.0,0.0,428,116,211,137,517,208,525,198,0.0,0.0,16,Nott'm Forest,Defender
True,True,,,575458,0,0,0,0,0,2,1.9,,0,Jair,0.0,510,False,,,45,575458.jpg,0.0,False,Paula da Cunha Filho,0.2,a,16,17,0,0,0,0,0,0.0,0.0,Jair Cunha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,570,215,566,214,550,214,570,215,,,,0.0,0.0,0.0,0.0,0.0,0.0,508,135,291,156,571,215,481,187,0.0,0.0,16,Nott'm Forest,Defender
True,True,,,485047,0,0,0,0,0,2,1.9,,0,Felipe,0.0,511,False,,,45,485047.jpg,1.4,False,Rodrigues da Silva,0.2,a,16,17,36,0,0,0,0,0.0,8.0,Morato,,,891,0,0,3,14,0,0,0,5,0,0,2,125,205.2,10.8,22.0,24.0,0,6,0.18,0.03,0.21,14.21,248,90,341,126,300,111,296,107,,,,0.02,0.0,0.0,0.02,1.44,1.41,440,121,223,142,314,115,493,190,0.61,0.3,16,Nott'm Forest,Defender
True,True,,,204822,0,0,0,0,0,2,1.9,,0,Omar,0.0,512,False,,,45,204822.jpg,0.0,False,Richards,0.2,a,16,17,0,0,0,0,0,0.0,0.0,O.Richards,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,494,203,489,202,468,201,494,203,,,,0.0,0.0,0.0,0.0,0.0,0.0,382,88,165,109,497,203,565,211,0.0,0.0,16,Nott'm Forest,Defender
True,True,,,549067,0,0,0,0,0,2,1.0,,0,Zach,0.0,513,False,,,40,549067.jpg,0.0,False,Abbott,0.6,a,16,17,0,0,0,0,0,0.0,0.0,Abbott,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,466,185,457,184,431,180,466,185,,,,0.0,0.0,0.0,0.0,0.0,0.0,631,197,96,58,469,185,276,117,0.0,0.0,16,Nott'm Forest,Defender
True,True,,,90585,0,0,0,0,0,2,1.0,,0,Willy,0.0,514,False,,,40,90585.jpg,1.0,False,Boly,1.0,a,16,17,6,0,0,0,0,0.0,1.5,Boly,,,146,0,0,0,1,0,0,0,1,0,0,0,26,51.0,0.4,17.0,6.8,0,1,0.07,0.00,0.07,2.68,330,122,368,138,306,114,347,127,,,,0.04,0.0,0.0,0.04,1.65,0.62,545,141,10,2,336,119,195,71,0.62,0.0,16,Nott'm Forest,Defender
True,True,,,222531,0,0,0,0,0,3,2.5,,0,Morgan,0.0,515,False,,,75,222531.jpg,4.5,False,Gibbs-White,3.6,a,16,17,154,0,0,0,0,0.0,20.5,Gibbs-White,,,2806,7,11,13,34,0,0,0,9,1,0,18,594,680.4,793.7,632.0,210.6,0,34,6.31,4.68,10.99,41.21,56,20,20,19,46,29,22,17,,,,0.2,0.0,0.15,0.35,1.32,1.09,21,13,637,282,23,13,93,33,1.09,0.42,16,Nott'm Forest,Midfielder
True,True,,,209046,0,0,0,0,0,3,2.1,,0,Callum,0.0,516,False,,,60,209046.jpg,3.3,False,Hudson-Odoi,2.4,a,16,17,103,0,0,0,0,0.0,17.2,Hudson-Odoi,,,2190,5,3,11,23,0,0,0,2,0,0,7,454,445.6,663.9,405.0,151.0,0,25,2.52,2.54,5.06,27.79,142,62,40,35,76,53,70,49,,,,0.1,0.0,0.1,0.2,1.14,0.95,87,63,562,231,113,54,128,43,1.03,0.45,16,Nott'm Forest,Midfielder
True,True,,,215379,0,0,0,0,0,3,2.0,,0,Elliot,0.0,517,False,,,55,215379.jpg,2.9,False,Anderson,0.9,a,16,17,107,0,0,0,0,0.0,19.5,Anderson,,,2726,2,6,13,37,0,0,0,10,0,0,8,526,638.8,605.2,308.0,155.6,0,33,2.04,3.51,5.55,40.36,67,25,50,43,97,67,66,46,,,,0.07,0.0,0.12,0.19,1.33,1.22,143,94,489,184,143,65,216,61,1.09,0.43,16,Nott'm Forest,Midfielder
True,True,,,510500,0,0,0,0,0,3,2.0,,0,João Pedro,0.0,518,False,,,55,510500.jpg,1.7,False,Ferreira da Silva,0.1,a,16,17,52,0,0,0,0,0.0,9.5,Jota,,,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239.0,64.6,0,5,2.13,1.87,4.00,12.56,232,111,184,124,123,82,210,111,,,,0.23,0.0,0.2,0.43,1.35,1.72,188,122,534,212,287,133,604,255,0.54,0.11,16,Nott'm Forest,Midfielder
True,True,0.0,,250199,0,0,0,0,0,3,0.0,,0,Nicolás,0.0,519,False,Knee injury - Expected back 04 Oct,2025-07-21T10:00:04.988497Z,50,250199.jpg,1.6,False,Domínguez,0.0,i,16,17,54,0,0,0,0,0.0,10.8,Dominguez,,,1954,0,1,7,27,0,0,0,9,0,0,0,292,410.2,247.2,237.0,89.4,0,23,1.58,1.58,3.16,31.90,154,69,149,103,126,83,146,84,,,,0.07,0.0,0.07,0.14,1.47,1.24,275,174,390,120,294,136,658,297,1.06,0.32,16,Nott'm Forest,Midfielder
True,True,,,243345,0,0,0,0,0,3,1.5,,0,Lewis,0.0,520,False,,,50,243345.jpg,0.0,False,O'Brien,0.2,a,16,17,0,0,0,0,0,0.0,0.0,O'Brien,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,599,253,597,253,588,248,599,253,,,,0.0,0.0,0.0,0.0,0.0,0.0,269,170,384,116,600,254,557,216,0.0,0.0,16,Nott'm Forest,Midfielder
True,True,,,210462,0,0,0,0,0,3,1.5,,0,Ibrahim,0.0,521,False,,,50,210462.jpg,1.5,False,Sangaré,0.2,a,16,17,20,0,0,0,0,0.0,4.0,Sangaré,,,584,0,1,2,6,0,0,0,3,0,0,0,107,130.6,80.3,21.0,23.2,0,7,0.02,0.21,0.23,8.41,288,137,250,139,302,158,298,146,,,,0.0,0.0,0.03,0.03,1.3,0.92,250,160,365,106,305,143,485,163,1.08,0.31,16,Nott'm Forest,Midfielder
True,True,,,204968,0,0,0,0,0,3,1.5,,0,Ryan,0.0,522,False,,,50,204968.jpg,1.9,False,Yates,0.3,a,16,17,67,0,0,0,0,0.0,13.4,Yates,,,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265.0,85.4,0,18,2.41,0.47,2.88,27.84,183,84,152,106,111,76,157,88,,,,0.11,0.0,0.02,0.13,1.32,1.28,244,156,359,102,257,115,444,138,0.85,0.28,16,Nott'm Forest,Midfielder
True,True,,,569014,0,0,0,0,0,3,1.0,,0,Eric,0.0,523,False,,,45,569014.jpg,1.0,False,da Silva Moreira,0.3,a,16,17,2,0,0,0,0,0.0,0.4,Da Silva Moreira,,,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0,0,0.00,0.00,0.00,0.31,371,174,373,181,546,228,380,178,,,,0.0,0.0,0.0,0.0,1.0,0.0,503,279,286,60,360,163,451,142,0.0,0.0,16,Nott'm Forest,Midfielder
True,True,,,495161,0,0,0,0,0,3,1.0,,0,Marko,0.0,524,False,,,45,495161.jpg,0.0,False,Stamenić,0.1,a,16,17,0,0,0,0,0,0.0,0.0,Stamenic,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,532,210,528,210,509,202,532,210,,,,0.0,0.0,0.0,0.0,0.0,0.0,457,250,240,31,535,211,578,230,0.0,0.0,16,Nott'm Forest,Midfielder
True,True,,,60689,0,0,0,0,0,4,2.4,,0,Chris,0.0,525,False,,,75,60689.jpg,5.6,False,Wood,14.2,a,16,17,200,0,0,0,0,0.0,26.7,Wood,,,2958,20,3,15,37,0,0,0,1,0,0,41,744,838.4,320.0,900.0,205.6,0,35,13.42,1.59,15.01,40.64,22,5,113,12,18,9,28,6,,,,0.41,0.0,0.05,0.46,1.24,1.13,17,5,633,59,7,4,27,6,1.06,0.46,16,Nott'm Forest,Forward
True,True,,,482973,0,0,0,0,0,4,2.1,,0,Igor Jesus,0.0,526,False,,,60,482973.jpg,0.0,False,Maciel da Cruz,2.3,a,16,17,0,0,0,0,0,0.0,0.0,Igor Jesus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,653,67,653,67,652,67,653,67,,,,0.0,0.0,0.0,0.0,0.0,0.0,104,23,579,46,653,67,124,25,0.0,0.0,16,Nott'm Forest,Forward
True,True,,,210156,0,0,0,0,0,4,1.8,,0,Taiwo,0.0,527,False,,,55,210156.jpg,1.2,False,Awoniyi,0.5,a,16,17,32,0,0,0,0,0.0,5.8,Awoniyi,,,398,1,0,1,10,0,0,0,0,0,0,0,89,67.0,40.9,118.0,21.9,0,3,2.15,0.12,2.27,6.65,320,28,291,28,207,27,302,28,,,,0.49,0.0,0.03,0.52,1.5,2.26,141,28,487,34,330,31,356,61,0.68,0.23,16,Nott'm Forest,Forward
True,True,,,232571,0,0,0,0,0,1,1.8,,0,Anthony,0.0,528,False,,,45,232571.jpg,0.0,False,Patterson,1.1,a,17,56,0,0,0,0,0,0.0,0.0,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,500,69,496,65,475,54,500,69,,,,0.0,0.0,0.0,0.0,0.0,0.0,402,25,185,53,503,69,199,29,0.0,0.0,17,Sunderland,Goalkeeper
True,True,,,74854,0,0,0,0,0,1,0.5,,0,Simon,0.0,529,False,,,40,74854.jpg,0.0,False,Moore,1.0,a,17,56,0,0,0,0,0,0.0,0.0,Moore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,394,33,382,22,348,7,394,33,,,,0.0,0.0,0.0,0.0,0.0,0.0,541,36,6,5,398,34,200,30,0.0,0.0,17,Sunderland,Goalkeeper
True,True,,,490000,0,0,0,0,0,1,0.5,,0,Blondy,0.0,530,False,,,40,490000.jpg,0.0,False,Nna Noukeu,0.5,a,17,56,0,0,0,0,0,0.0,0.0,Nna Noukeu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,448,59,438,50,408,36,448,59,,,,0.0,0.0,0.0,0.0,0.0,0.0,606,65,71,34,451,59,322,44,0.0,0.0,17,Sunderland,Goalkeeper
True,True,,,223827,0,0,0,0,0,2,1.4,,0,Daniel,0.0,531,False,,,45,223827.jpg,0.0,False,Ballard,0.5,a,17,56,0,0,0,0,0,0.0,0.0,Ballard,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,498,206,493,205,472,204,498,206,,,,0.0,0.0,0.0,0.0,0.0,0.0,394,98,177,119,501,206,355,154,0.0,0.0,17,Sunderland,Defender
True,True,,,487676,0,0,0,0,0,2,1.4,,0,Trai,0.0,532,False,,,45,487676.jpg,0.0,False,Hume,0.6,a,17,56,0,0,0,0,0,0.0,0.0,Hume,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,523,210,519,209,499,209,523,210,,,,0.0,0.0,0.0,0.0,0.0,0.0,442,123,225,144,526,210,307,136,0.0,0.0,17,Sunderland,Defender
True,True,0.0,,220684,0,0,0,0,0,2,0.0,,0,Aji,0.0,533,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,40,220684.jpg,0.0,False,Alese,0.0,i,17,56,0,0,0,0,0,0.0,0.0,Alese,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,411,149,401,147,368,138,411,149,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,151,29,12,414,149,653,218,0.0,0.0,17,Sunderland,Defender
True,True,,,232820,0,0,0,0,0,2,0.5,,0,Joe,0.0,534,False,,,40,232820.jpg,0.0,False,Anderson,1.0,a,17,56,0,0,0,0,0,0.0,0.0,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,414,151,404,149,372,141,414,151,,,,0.0,0.0,0.0,0.0,0.0,0.0,568,154,33,15,417,151,194,70,0.0,0.0,17,Sunderland,Defender
True,True,0.0,,461195,0,0,0,0,0,2,0.0,,0,Dennis,0.0,535,False,Wrist Injury - Expected back 13 Jul,2025-07-21T10:00:05.027113Z,40,461195.jpg,0.0,False,Cirkin,0.2,i,17,56,0,0,0,0,0,0.0,0.0,Cirkin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,430,162,420,160,389,153,430,162,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,167,51,28,433,162,573,212,0.0,0.0,17,Sunderland,Defender
True,True,0.0,,477547,0,0,0,0,0,2,0.0,,0,Leo Fuhr,0.0,536,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,40,477547.jpg,0.0,False,Hjelde,0.0,i,17,56,0,0,0,0,0,0.0,0.0,Hjelde,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,442,167,432,165,401,158,442,167,,,,0.0,0.0,0.0,0.0,0.0,0.0,599,173,64,34,445,167,652,217,0.0,0.0,17,Sunderland,Defender
True,True,,,492066,0,0,0,0,0,2,0.5,,0,Niall,0.0,537,False,,,40,492066.jpg,0.0,False,Huggins,0.6,a,17,56,0,0,0,0,0,0.0,0.0,Huggins,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,449,171,439,169,409,162,449,171,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,177,72,38,452,171,268,111,0.0,0.0,17,Sunderland,Defender
True,True,,,514613,0,0,0,0,0,2,0.5,,0,Zak,0.0,538,False,,,40,514613.jpg,0.0,False,Johnson,0.7,a,17,56,0,0,0,0,0,0.0,0.0,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,456,176,446,174,419,169,456,176,,,,0.0,0.0,0.0,0.0,0.0,0.0,617,184,82,45,460,177,240,91,0.0,0.0,17,Sunderland,Defender
True,True,0.0,,167512,0,0,0,0,0,2,0.0,,0,Luke,0.0,539,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,40,167512.jpg,0.0,False,O'Nien,0.1,i,17,56,0,0,0,0,0,0.0,0.0,O'Nien,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,405,145,394,143,360,133,405,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,555,145,20,6,408,145,639,215,0.0,0.0,17,Sunderland,Defender
True,True,,,465702,0,0,0,0,0,2,0.5,,0,Timothée,0.0,540,False,,,40,465702.jpg,0.0,False,Pembélé,0.6,a,17,56,0,0,0,0,0,0.0,0.0,Pembele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,436,164,426,162,395,155,436,164,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,170,58,31,439,164,266,109,0.0,0.0,17,Sunderland,Defender
True,True,,,434399,0,0,0,0,0,2,0.5,,0,Reinildo,0.0,541,False,,,40,434399.jpg,0.0,False,Mandava,4.7,a,17,56,0,0,0,0,0,0.0,0.0,Reinildo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,421,155,411,153,379,145,421,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,158,40,19,424,155,86,27,0.0,0.0,17,Sunderland,Defender
True,True,,,519634,0,0,0,0,0,2,0.5,,0,Jenson,0.0,542,False,,,40,519634.jpg,0.0,False,Seelt,0.8,a,17,56,0,0,0,0,0,0.0,0.0,Seelt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,459,179,450,178,424,174,459,179,,,,0.0,0.0,0.0,0.0,0.0,0.0,623,190,88,51,462,179,238,89,0.0,0.0,17,Sunderland,Defender
True,True,,,535818,0,0,0,0,0,3,1.5,,0,Simon,0.0,543,False,,,55,535818.jpg,2.1,False,Adingra,3.3,a,17,56,60,0,0,0,0,0.0,10.9,Adingra,,,1081,2,3,2,23,0,0,0,0,0,0,0,207,212.4,261.9,337.0,80.9,0,12,2.47,2.73,5.20,18.94,241,116,138,97,92,63,167,90,,,,0.21,0.0,0.23,0.44,1.58,1.91,192,126,538,216,238,107,107,37,1.0,0.17,17,Sunderland,Midfielder
True,True,,,547027,0,0,0,0,0,3,1.5,,0,Habib,0.0,544,False,,,55,547027.jpg,0.0,False,Diarra,0.3,a,17,56,0,0,0,0,0,0.0,0.0,Diarra,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,648,292,648,292,646,290,648,292,,,,0.0,0.0,0.0,0.0,0.0,0.0,195,128,541,218,648,292,453,144,0.0,0.0,17,Sunderland,Midfielder
True,True,,,124165,0,0,0,0,0,3,1.5,,0,Patrick,0.0,545,False,,,55,124165.jpg,0.0,False,Roberts,0.1,a,17,56,0,0,0,0,0,0.0,0.0,Roberts,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,631,278,631,278,627,275,631,278,,,,0.0,0.0,0.0,0.0,0.0,0.0,119,79,465,169,631,278,601,253,0.0,0.0,17,Sunderland,Midfielder
True,True,,,626844,0,0,0,0,0,3,1.0,,0,Milan,0.0,546,False,,,50,626844.jpg,0.0,False,Aleksić,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Aleksić,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,628,276,628,276,621,273,628,276,,,,0.0,0.0,0.0,0.0,0.0,0.0,338,218,453,164,628,276,494,170,0.0,0.0,17,Sunderland,Midfielder
True,True,,,484420,0,0,0,0,0,3,1.0,,0,Enzo,0.0,547,False,,,50,484420.jpg,0.0,False,Le Fée,2.0,a,17,56,0,0,0,0,0,0.0,0.0,E.Le Fée,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,614,264,613,264,606,261,614,264,,,,0.0,0.0,0.0,0.0,0.0,0.0,304,190,419,136,614,264,144,46,0.0,0.0,17,Sunderland,Midfielder
True,True,,,461199,0,0,0,0,0,3,1.0,,0,Romaine,0.0,548,False,,,50,461199.jpg,0.0,False,Mundle,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Mundle,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,610,260,608,259,601,256,610,260,,,,0.0,0.0,0.0,0.0,0.0,0.0,292,182,407,128,610,260,496,172,0.0,0.0,17,Sunderland,Midfielder
True,True,,,223336,0,0,0,0,0,3,1.0,,0,Dan,0.0,549,False,,,50,223336.jpg,0.0,False,Neil,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Neil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,598,252,596,252,587,247,598,252,,,,0.0,0.0,0.0,0.0,0.0,0.0,262,165,377,111,599,253,527,194,0.0,0.0,17,Sunderland,Midfielder
True,True,,,215460,0,0,0,0,0,3,1.0,,0,Ian,0.0,550,False,,,50,215460.jpg,0.0,False,Poveda-Ocampo,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,596,251,594,251,585,246,596,251,,,,0.0,0.0,0.0,0.0,0.0,0.0,257,164,372,110,597,252,547,209,0.0,0.0,17,Sunderland,Midfielder
True,True,,,554197,0,0,0,0,0,3,1.0,,0,Chris,0.0,551,False,,,50,554197.jpg,0.0,False,Rigg,0.3,a,17,56,0,0,0,0,0,0.0,0.0,Rigg,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,622,271,621,271,614,268,622,271,,,,0.0,0.0,0.0,0.0,0.0,0.0,328,210,443,156,622,271,425,128,0.0,0.0,17,Sunderland,Midfielder
True,True,,,577669,0,0,0,0,0,3,1.0,,0,Noah,0.0,552,False,,,50,577669.jpg,0.0,False,Sadiki,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Sadiki,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,625,273,624,273,617,270,625,273,,,,0.0,0.0,0.0,0.0,0.0,0.0,332,213,447,159,625,273,517,187,0.0,0.0,17,Sunderland,Midfielder
True,True,,,549912,0,0,0,0,0,3,1.0,,0,Chemsdine,0.0,553,False,,,50,549912.jpg,0.0,False,Talbi,0.4,a,17,56,0,0,0,0,0,0.0,0.0,Talbi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,621,270,620,270,613,267,621,270,,,,0.0,0.0,0.0,0.0,0.0,0.0,326,208,441,154,621,270,379,107,0.0,0.0,17,Sunderland,Midfielder
True,True,,,477851,0,0,0,0,0,3,0.5,,0,Abdoullah,0.0,554,False,,,45,477851.jpg,0.0,False,Ba,0.4,a,17,56,0,0,0,0,0,0.0,0.0,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,522,203,518,203,498,195,522,203,,,,0.0,0.0,0.0,0.0,0.0,0.0,438,241,221,22,525,204,385,111,0.0,0.0,17,Sunderland,Midfielder
True,True,,,171422,0,0,0,0,0,3,0.5,,0,Alan,0.0,555,False,,,45,171422.jpg,0.0,False,Browne,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Browne,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,491,187,485,187,464,179,491,187,,,,0.0,0.0,0.0,0.0,0.0,0.0,372,223,155,4,494,188,497,173,0.0,0.0,17,Sunderland,Midfielder
True,True,,,458297,0,0,0,0,0,3,0.5,,0,Pierre,0.0,556,False,,,45,458297.jpg,0.0,False,Ekwah Elimby,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Ekwah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,516,198,512,198,492,190,516,198,,,,0.0,0.0,0.0,0.0,0.0,0.0,430,236,213,17,519,199,569,222,0.0,0.0,17,Sunderland,Midfielder
True,True,,,547410,0,0,0,0,0,3,0.5,,0,Harrison,0.0,557,False,,,45,547410.jpg,0.0,False,Jones,0.1,a,17,56,0,0,0,0,0,0.0,0.0,H.Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,552,225,548,225,531,218,552,225,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,268,269,49,554,226,595,247,0.0,0.0,17,Sunderland,Midfielder
True,True,,,493837,0,0,0,0,0,3,0.5,,0,Jay,0.0,558,False,,,45,493837.jpg,0.0,False,Matete,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Matete,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,530,209,526,209,507,201,530,209,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,249,238,30,533,210,471,153,0.0,0.0,17,Sunderland,Midfielder
True,True,,,500696,0,0,0,0,0,3,0.5,,0,Nectarios,0.0,559,False,,,45,500696.jpg,0.0,False,Triantis,0.2,a,17,56,0,0,0,0,0,0.0,0.0,Triantis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,537,214,532,214,514,206,537,214,,,,0.0,0.0,0.0,0.0,0.0,0.0,463,254,246,35,539,215,533,199,0.0,0.0,17,Sunderland,Midfielder
True,True,,,437505,0,0,0,0,0,4,1.3,,0,Wilson,0.0,560,False,,,55,437505.jpg,0.0,False,Isidor,0.7,a,17,56,0,0,0,0,0,0.0,0.0,Isidor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,640,64,640,64,637,64,640,64,,,,0.0,0.0,0.0,0.0,0.0,0.0,162,32,508,38,640,64,292,54,0.0,0.0,17,Sunderland,Forward
True,True,,,564406,0,0,0,0,0,4,1.3,,0,Eliezer,0.0,561,False,,,55,564406.jpg,0.0,False,Mayenda Dossou,1.0,a,17,56,0,0,0,0,0,0.0,0.0,Mayenda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,649,65,649,65,647,65,649,65,,,,0.0,0.0,0.0,0.0,0.0,0.0,197,36,543,42,649,65,227,47,0.0,0.0,17,Sunderland,Forward
